sid_unique_ID,domain,company,address,city,state,address,country,phone,sid_name,annual_sales
13688658,,Ace Designers,Plot No 7 & 8 2nd Phase,Bangalore,,Plot No 7 & 8 2nd Phase,Indonesia,+91 8022186700,"MACHINE TOOLS, METAL CUTTING","124,800,000"
13766853,,Ace Glass Containers,C/o Hindustan National Glass & Industries Ltd,Rohtak,,C/o Hindustan National Glass & Industries Ltd,Indonesia,+91 1276211802,GLASS CONTAINERS,"416,000,000"
18560295,,Ace Tyres,314 & 315 Survey No 8,R.r.dist.,,314 & 315 Survey No 8,Indonesia,+91 4023044701,TIRES & INNER TUBES,"312,000,000"
27503838,,ACG Pampac Machines,1001/1002 10th Floor Dalamal House,Mumbai,,1001/1002 10th Floor Dalamal House,Indonesia,+91 2230089444,PACKAGING MACHINERY,"416,000,000"
22141010,,Achal Industries,190 Industrial Area,Mangalore,,190 Industrial Area,Indonesia,+91 8242408187,"VEGETABLE OIL MILLS, NEC","104,208,000"
13767428,,Acharya Nagarjuna University,Nagarjunanagar,Guntur,,Nagarjunanagar,Indonesia,+91 8632293189,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","176,800,000"
22145592,,Acharya Shri Chander College of Medical & Hospital,75,Jammu,,75,Indonesia,+91 1912662268,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","332,800,000"
13707877,,ACK Lorry Service,Thatha Muthiappan Street,Chennai,,Thatha Muthiappan Street,Indonesia,+91 4425262000,FREIGHT TRANSPORTATION SERVICES,"104,208,000"
13757672,,Ackshai Marketing & Services,1 / 109,Chennai,,1 / 109,Indonesia,+91 4428271430,"BRAS, GIRDLES & ALLIED GARMENTS","156,000,000"
13764029,,Acme Pumps & Seals,29e Reddy Street 290 Rader Street,Chennai,,29e Reddy Street 290 Rader Street,Indonesia,+91 4426253702,PUMPS & PUMPING EQUIPMENT,"104,416,000"
13762919,,Acronica Electroplaters,J 295 Midc Bhosari,Pune,,J 295 Midc Bhosari,Indonesia,+91 2027122590,"PLATING, POLISHING, ANODIZING, COLORING","125,008,000"
13708191,,Act India Trucking Department,No 47,Chennai,,No 47,Indonesia,+91 4425211635,FREIGHT TRANSPORTATION SERVICES,"104,416,000"
13689429,,Action Construction Equipment,Jajru Road 25th Mile Stone,Ballabgarh,,Jajru Road 25th Mile Stone,Indonesia,+91 1292306111,CONSTRUCTION MACHINERY & EQUIPMENT,"208,000,000"
13762993,,Action For Welfare & Awakening in Rural Environment,Shantivanam,Hyderabad,,Shantivanam,Indonesia,+91 4024031184,"SOCIAL SERVICES, NEC","104,000,000"
13707644,,AD Brick's,12 Zone I,Bhopal,,12 Zone I,Indonesia,+91 7552557586,"BRICK, STONE &  RLTD CONSTRUCTION MATLS","124,800,000"
13708710,,AD Fields,1 10 227 Plot 304 Uday Sai Mansion,Hyderabad,,1 10 227 Plot 304 Uday Sai Mansion,Indonesia,+91 4065302346,"ADVERTISING SERVICES, OUTDOOR","104,832,000"
22141064,,Adan Pradan Trust,8 Marine Street P O Sri,Pondicherry,,8 Marine Street P O Sri,Indonesia,0,"DRUGS, PROPRIETARIES, DRUGGIST SUNDRIES","312,000,000"
13767099,,Adani Agro,6 Adani House,Ahmadabad,,6 Adani House,Indonesia,+91 7926565555,SOYBEAN OIL MILLS,"104,000,000"
22141085,,Adani Power,7th Floor Sambav Building,Ahmadabad,,7th Floor Sambav Building,Indonesia,+91 7925556900,ELECTRIC SERVICES,"461,308,170"
14439172,,Adani Retail,Near Mithakhali Circle Navrangpura,Ahmadabad,,Near Mithakhali Circle Navrangpura,Indonesia,+91 7926565555,"DURABLE GOODS, NEC","416,000,000"
13764031,,Adarsh Handloom House,Shop No 9,Pune,,Shop No 9,Indonesia,+91 2065236118,THROWING & WINDING MILLS,"105,040,000"
13764780,,Adarsh Pan & Gift,2 C G Road,Ahmadabad,,2 C G Road,Indonesia,+91 9879146240,"GIFT, NOVELTY & SOUVENIR SHOPS","104,000,000"
13688261,,Adayar Gate Hotel,132 Ttk Road,Chennai,,132 Ttk Road,Indonesia,+91 4424998002,HOTELS & MOTELS,"208,000,000"
13688661,,Adci Dye-Chem,Odhay Near Grid Station Industrial Area,Ahmadabad,,Odhay Near Grid Station Industrial Area,Indonesia,+91 7922872436,CYCLIC CRUDES & INTERMEDIATES,"156,000,000"
22162852,,Adhunik Corporation,2 / 1 A Landsdowne Towers,Kolkata,,2 / 1 A Landsdowne Towers,Indonesia,+91 3330517100,"METAL PRODUCTS, FABRICATED, NEC","249,600,000"
13757228,,ADI Rasayan,9 Suryarth Ground Floor Panchwati,Ahmadabad,,9 Suryarth Ground Floor Panchwati,Indonesia,+91 7926449413,CYCLIC CRUDES & INTERMEDIATES,"135,200,000"
22150975,,Adichunchanagiri Institute of Medical Sciences,Balagangadharanath Nagar,Mandya,,Balagangadharanath Nagar,Indonesia,+91 8234287433,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","104,000,000"
13707645,,Adiga Associates,Kiran Cmplx,Bangalore,,Kiran Cmplx,Indonesia,+91 8026676206,COMPUTER PROGRAMMING SERVICES,"104,000,000"
13709546,,Adith Birla Chemical,Garhwa Road,Palamu,,Garhwa Road,Indonesia,+91 6584262211,ICE,"104,000,000"
13763300,,Aditi Chemicals,1st Floor Century Bhavan,Mumbai,,1st Floor Century Bhavan,Indonesia,+91 2224225362,PETROLEUM REFINING,"197,600,000"
22145370,,Aditya Auto Products & Engineering,Ste 13 E,Bangalore,,Ste 13 E,Indonesia,+91 8027622707,MOTOR VEHICLE PARTS & ACCESSORIES,"416,000,000"
13766801,,Aditya Auto Products and Engineering,Plot No 13e,Bangalore,,Plot No 13e,Indonesia,+91 8022637000,MOTOR VEHICLE PARTS & ACCESSORIES,"142,064,000"
13706599,,Aditya Birla Management Corporation,C Wing Ground Floor Aditya Birla Centre,Mumbai,,C Wing Ground Floor Aditya Birla Centre,Indonesia,+91 2224995061,"BUSINESS CONSULTING SERVICES, NEC","145,600,000"
13663692,,3D Technologies,No.18 Yan Bang Road Tong Li Science Park Wu Jiang Economic Devel,Wujiang,,No.18 Yan Bang Road Tong Li Science Park Wu Jiang Economic Devel,China,+86 51263450999,"ELECTRONIC COMPONENTS, NEC","104,000,000"
13659624,,800 Teleservices Marketing Consulting,4 5/f No 120 Pudong Lujiazui Software Zone Lane 91 Eshan Road Pu,Shanghai,,4 5/f No 120 Pudong Lujiazui Software Zone Lane 91 Eshan Road Pu,China,+86 2158206712,"BUSINESS SERVICES, NEC","395,200,000"
13661408,,A&D Electronics,Inside Datianyang Industrial Zone Songgang Town Bao'an Distric,Shenzhen,,Inside Datianyang Industrial Zone Songgang Town Bao'an Distric,China,+86 75582773667,SURGICAL & MEDICAL INSTRUMENTS,"312,000,000"
13618968,,A&J Holding,No.3 Shenghui South Road Nantou Town,Zhongshan,,No.3 Shenghui South Road Nantou Town,China,+86 76023130500,ORTHOPEDIC & SURGICAL APPLIANCES,"228,800,000"
13661248,,A.H.A International,13 16f Jin'an Building No.306 Tunxi Rd.,Hefei,,13 16f Jin'an Building No.306 Tunxi Rd.,China,+86 5514673730,INDUSTRIAL MACHINERY & EQUIPMENT,"224,576,702"
13665194,,Abaco Furniture,No.6 Gonye No.1 Road Baizhang Industrial Park Leliu Town Shu,Foshan,,No.6 Gonye No.1 Road Baizhang Industrial Park Leliu Town Shu,China,+86 75723668846,"HOUSEHOLD FURNITURE, NEC","166,400,000"
13551462,,AC Power,11a Ste B Shennan Garden High Tech Park,Shenzhen,,11a Ste B Shennan Garden High Tech Park,China,+86 75586112771,SWITCHGEAR & SWITCHBOARD APPARATUS,"208,000,000"
13673135,,Accelink Technologies,No.88 Youkeyuan Road Hongshan District,Wuhan,,No.88 Youkeyuan Road Hongshan District,China,+86 2787691030,"ELECTRONIC COMPONENTS, NEC","381,264,000"
13659783,,Acon Biotech,4/f Bldg.4 Gudang Industrial Park No.398 Tianmushan Road,Hangzhou,,4/f Bldg.4 Gudang Industrial Park No.398 Tianmushan Road,China,+86 57187775528,IN VITRO & IN VIVO DIAGNOSTIC SUBSTNCES,"208,000,000"
13616706,,Activa Leisure,No.118 Xianghe West Road Investment Chuangye Center Yinzhou,Ningbo,,No.118 Xianghe West Road Investment Chuangye Center Yinzhou,China,+86 57488241888,"MANUFACTURING INDUSTRIES, NEC","416,000,000"
13665192,,100-Fun Children Article Development,Shuangpai Industrial Zone Jiuzhouji Xiaolan Town,Zhongshan,,Shuangpai Industrial Zone Jiuzhouji Xiaolan Town,China,+86 76022238906,"GAMES, TOYS & CHILDREN'S VEHICLES","124,800,000"
13553708,,281 Hospital of Chinese People's Liberation Army,No.4 Xihaitan Rd. Beidaihe Dist.,Qinhuangdao,,No.4 Xihaitan Rd. Beidaihe Dist.,China,+86 3355360000,GENERAL MEDICAL & SURGICAL HOSPITALS,"104,000,000"
25201255,,303 Hospital of PLA,52 Zhiwu Road,Nanning,,52 Zhiwu Road,China,+86 7712801416,GENERAL MEDICAL & SURGICAL HOSPITALS,"166,400,000"
25649784,,3417 Hospital,No.825 Dalian Rd. Huichuan Dist.,Zunyi,,No.825 Dalian Rd. Huichuan Dist.,China,+86 8528611208,GENERAL MEDICAL & SURGICAL HOSPITALS,"104,000,000"
26355827,,3dfamily Technology,No.2 Gongye Ave. Shapu Village Songgang Town Bao'an Dist.,Shenzhen,,No.2 Gongye Ave. Shapu Village Songgang Town Bao'an Dist.,China,+86 75527136699,"ELECTRICAL MACHINERY, EQUIP, SUPLS, NEC","208,000,000"
27936633,,3sbio,No.3 A1 Road 10 Shenyang Economy & Technology Development Zone,Shenyang,,No.3 A1 Road 10 Shenyang Economy & Technology Development Zone,China,+86 2425811820,PHARMACEUTICAL PREPARATIONS,"149,344,000"
13553666,,5-Continent Import & Export,Rm. 2 5th Floor Flat 1 Wenhua Bldg Wenmiao Plaza,Deyang,,Rm. 2 5th Floor Flat 1 Wenhua Bldg Wenmiao Plaza,China,+86 8382202800,PHOSPHATIC FERTILIZERS,"416,000,000"
13553049,,50th Research Institute of China Electronics Technology,No.423 Wuning Rd Putuo Dist.,Shanghai,,No.423 Wuning Rd Putuo Dist.,China,+86 2162547600,"RESEARCH ORGANIZATIONS, NONCOMMERCIAL","166,400,000"
25838094,,51job,Building 3 No.1387 Zhangdong Road Pudong New District,Shanghai,,Building 3 No.1387 Zhangdong Road Pudong New District,China,+86 2161601888,COMPUTER PROGRAMMING SERVICES,"208,000,000"
25536340,,7410TH Factory of the PLA,No.369 Chaohu North Road,Chaohu,,No.369 Chaohu North Road,China,+86 5652393823,"INDUSTRIAL MACHINERY & EQUIPMENT, NEC","332,800,000"
13540613,,777 Battery Industry,No.129 Shengli Road,Jiangmen,,No.129 Shengli Road,China,+86 7503507789,STORAGE BATTERIES,"145,600,000"
13659500,,9 F Building 7 Marriott Huijing New City No.9399 Renmin Avenue Nanguan Dist.,9/f Building 7 Wanhao Huijing New City No.9399 Renmin Avenue,Changchun,,9/f Building 7 Wanhao Huijing New City No.9399 Renmin Avenue,China,+86 43181808639,PHOSPHATIC FERTILIZERS,"208,000,000"
13662144,,A-Tek Precision,No.258 Kuachun Road Weiting Town Kuatang Branch Zone Suzhou,Suzhou,,No.258 Kuachun Road Weiting Town Kuatang Branch Zone Suzhou,China,+86 51262746858,"PLASTICS PRODUCTS, NEC","208,000,000"
25838278,,A.O. Smith Electrical Products,Building 64 Xinxia Industrial City Pinghu Town Longgang Distr,Shenzhen,,Building 64 Xinxia Industrial City Pinghu Town Longgang Distr,China,+86 75528850222,MOTORS & GENERATORS,"249,600,000"
13553173,,A.O.Smith Water Treatment Products,No.1418 Jidi Road Minhang Dist.,Shanghai,,No.1418 Jidi Road Minhang Dist.,China,+86 2133600509,"SERVICE INDUSTRY MACHINERY, NEC","208,000,000"
13547328,,Aalborg Industries,No.86 Guangzhou North Road,Jiaozhou,,No.86 Guangzhou North Road,China,+86 53282296875,"FABRICATED PLATE WORK, BOILER SHOPS","145,600,000"
13539704,,ABA Zang & Qiong Autonomous Prefecture Jiuzhaigou Gaoyuan Foodstuff,Xincheng Development Zone Jiuzhaigou County,Abazangzuqiangzu Zizhizhou,,Xincheng Development Zone Jiuzhaigou County,China,+86 8377710018,MEAT PACKING PLANTS,"208,000,000"
25250289,,AC Power Corp,No.7 Saida Industrial Park Technology Development Zone Xiqing,Tianjin,,No.7 Saida Industrial Park Technology Development Zone Xiqing,China,+86 2283983777,"ELECTRONIC COMPONENTS, NEC","156,416,000"
25619740,,Ace Classic Medical Components,No. 318 North Round The City Road Shanghai Industrial Comprehen,Shanghai,,No. 318 North Round The City Road Shanghai Industrial Comprehen,China,+86 2157436636,"PLASTICS PRODUCTS, NEC","104,000,000"
22130776,,Achem Technology,No.1688 Fuhai Road Jiading Industrial Zone,Shanghai,,No.1688 Fuhai Road Jiading Industrial Zone,China,+86 2159163999,RUBBER & PLASTICS HOSE & BELTINGS,"104,000,000"
14392476,,Acheng Construction Engineering General,No.18 Minquan Avenue,Acheng,,No.18 Minquan Avenue,China,+86 45153721609,"CONTRACTORS, INDUSTRIAL BUILDING, WRHSE","131,040,000"
25640433,,Acheng People's Hospital,No.47 Pailu Ave. Acheng Dist.,Haerbin,,No.47 Pailu Ave. Acheng Dist.,China,+86 45153721083,"HEALTH & ALLIED SERVICES, NEC","104,000,000"
25157520,,Acheng Relay,Hedong St. Acheng Dist.,Haerbin,,Hedong St. Acheng Dist.,China,+86 45153709999,RELAYS & INDUSTRIAL CONTROLS,"182,208,000"
25854330,,Achievo Information Technology,9/f Penghuan International Mansion No.4 Building No.1 Shangd,Beijing,,9/f Penghuan International Mansion No.4 Building No.1 Shangd,China,+86 1058858882,COMPUTER INTEGRATED SYSTEMS DESIGN,"208,000,000"
27936731,,Acorn International,12/f Xinyin Building 888 Yi Shan Road,Shanghai,,12/f Xinyin Building 888 Yi Shan Road,China,+86 2154644600,"RETAIL STORES, MISC, NEC","478,608,000"
13662242,,Action Technology,Huayi Science&technology Building No168 Baoyuan Rd. Xixiang Town,Shenzhen,,Huayi Science&technology Building No168 Baoyuan Rd. Xixiang Town,China,+86 75527581088,MOTOR VEHICLE PARTS & ACCESSORIES,"249,600,000"
22145896,,Adata Technology,No.13 Middle Road Nanlang Industrial Zone Xingtan Town Shund,Foshan,,No.13 Middle Road Nanlang Industrial Zone Xingtan Town Shund,China,+86 75727380125,"HARDWARE, NEC","156,000,000"
13540209,,Adisseo Life Science,Rm.1003 1006 10/f Jiali City No.1155 Fangdian Rd. Pudong Ne,Shanghai,,Rm.1003 1006 10/f Jiali City No.1155 Fangdian Rd. Pudong Ne,China,+86 2161696900,"CHEMICALS & ALLIED PRODUCTS, NEC","209,197,605"
13623585,,ADP International Logistics,16/f Lide International Mansion No.666 Changjiang South Road,Kunshan,,16/f Lide International Mansion No.666 Changjiang South Road,China,+86 51257886330,FREIGHT TRANSPORTATION SERVICES,"187,200,000"
22130870,,Advanced Connectek,No.2 Lanjing Rd Pingshan New Area,Shenzhen,,No.2 Lanjing Rd Pingshan New Area,China,+86 75533828888,ELECTRONIC CONNECTORS,"291,200,000"
25851517,,Advanced Connection Technology,No.7 Xingye Street Luocheng Town,Luoding,,No.7 Xingye Street Luocheng Town,China,+86 7663822000,"WIRING DEVICES, CURRENT-CARRYING","187,200,000"
13627130,,Advanced Optronic Devices,No.13155 Yuqin St. Gaoxin Dist.,Weifang,,No.13155 Yuqin St. Gaoxin Dist.,China,+86 5362221078,"LIGHTING EQUIPMENT, NEC","104,000,000"
13662938,,Advanced Semiconductor Engineering,No. 2300 Jinke Rd. Zhangjiang Hi Tech Park Pudong New Area,Shanghai,,No. 2300 Jinke Rd. Zhangjiang Hi Tech Park Pudong New Area,China,+86 2150805888,SEMICONDUCTORS & RELATED DEVICES,"416,000,000"
13694926,,Advanced Semiconductor Manufacturing Corporation,No.385 Hongcao Rd. Xuhui Dist.,Shanghai,,No.385 Hongcao Rd. Xuhui Dist.,China,+86 2164851900,SEMICONDUCTORS & RELATED DEVICES,"323,856,000"
13664051,,Advics Tianjin Automobile Parts,No.26 Huasheng Road Hi Tech Industry Park Beichen District,Tianjin,,No.26 Huasheng Road Hi Tech Industry Park Beichen District,China,+86 2286993688,MOTOR VEHICLE PARTS & ACCESSORIES,"208,000,000"
22131404,,Aegon-Cnooc Life Insurance,No.77 Building Lane 1000 Zhangheng Rd. Pudong New Area,Shanghai,,No.77 Building Lane 1000 Zhangheng Rd. Pudong New Area,China,+86 2138784868,LIFE INSURANCE,"149,458,568"
13626407,,Aekyung Chemical,No.61 Taixing Rd Jiaochuan Dist Chemical Industry Park,Ningbo,,No.61 Taixing Rd Jiaochuan Dist Chemical Industry Park,China,+86 57486453188,"INDUSTRIA ORGANIC CHEMICALS, NEC","169,767,462"
22130773,,Aerospace Communications,Bldg. 1 Aerospace Communications Mansion No.138 Jiefang Rd. H,Hangzhou,,Bldg. 1 Aerospace Communications Mansion No.138 Jiefang Rd. H,China,+86 57187212639,MANAGEMENT SERVICES,"240,143,820"
13544579,,Aerospace Hi-Tech Holding,15 16/f Haiying Tech Mansion No.1 Haiying Rd. Science City,Beijing,,15 16/f Haiying Tech Mansion No.1 Haiying Rd. Science City,China,+86 1083636166,"ELECTRONIC COMPONENTS, NEC","400,816,000"
25618569,,AES Environmental Protection Equipment Engineering,Liuhe Economic Development Zone,Nanjing,,Liuhe Economic Development Zone,China,+86 2557139111,PUMPS & PUMPING EQUIPMENT,"120,640,000"
25619554,,Affiliated Beijing Children's Hospital of Capital University of Medical Sciences,No.56 Lishi Rd. Xicheng Dist.,Beijing,,No.56 Lishi Rd. Xicheng Dist.,China,+86 1059612279,OFFICES & CLINICS OF MEDICAL DOCTORS,"416,000,000"
25608476,,Affiliated Beijing Oral Cavity Hospital of Capital Medical University,No.4 Tiantan Xili Chongwen Dist.,Beijing,,No.4 Tiantan Xili Chongwen Dist.,China,+86 1067099051,"SPECIALTY HOSPITALS, EXC PSYCHIATRIC","187,200,000"
25703267,,Affiliated Hospital Inner Mongolia University For Nationalities,No.1742 Huolinhe Avenue Ke'erqin District,Tongliao,,No.1742 Huolinhe Avenue Ke'erqin District,China,+86 4758232796,GENERAL MEDICAL & SURGICAL HOSPITALS,"176,800,000"
25485441,,Affiliated Hospital of Chengdu Traditional Chinese Medical University,No.39 Shi'erqiao Road Jinniu Dist.,Chengdu,,No.39 Shi'erqiao Road Jinniu Dist.,China,+86 2887767203,GENERAL MEDICAL & SURGICAL HOSPITALS,"270,400,000"
25649161,,Affiliated Hospital of Luzhou Medical Hospital,No.25 Taiping St. Jiangyang Dist.,Luzhou,,No.25 Taiping St. Jiangyang Dist.,China,+86 8308889120,GENERAL MEDICAL & SURGICAL HOSPITALS,"374,400,000"
18476590,,Affiliated Hospital of Zunyi Medical College,No.149 Dalian Road,Zunyi,,No.149 Dalian Road,China,+86 8528608212,GENERAL MEDICAL & SURGICAL HOSPITALS,"460,720,000"
25565622,,Affiliated Liaoyuan Hospital of Changchun College of Traditional Chinese Medicine,No.65 Jingkang Road Longshan District,Liaoyuan,,No.65 Jingkang Road Longshan District,China,+86 4376114449,GENERAL MEDICAL & SURGICAL HOSPITALS,"135,200,000"
25513704,,Affiliated No.6 Hospital of Zhongshan University,No.26 Erheng Rd. Yuancun Tianhe Dist.,Guangzhou,,No.26 Erheng Rd. Yuancun Tianhe Dist.,China,+86 2038254110,GENERAL MEDICAL & SURGICAL HOSPITALS,"135,200,000"
13731873,,Affiliated Ruikang Hospital of Guangxi TCM College,No.10 Huadong Rd. Xingning Dist.,Nanning,,No.10 Huadong Rd. Xingning Dist.,China,+86 7712188321,GENERAL MEDICAL & SURGICAL HOSPITALS,"228,800,000"
25485802,,Affiliated Shanghai TCM Hospital of Shanghai University of T.C.M,No.274 Zhijiang Rd. Zhabei Dist.,Shanghai,,No.274 Zhijiang Rd. Zhabei Dist.,China,+86 2156625799,GENERAL MEDICAL & SURGICAL HOSPITALS,"147,680,000"
25207296,,Affiliated Shengjing Hospital of China Medical University,No.36 Sanhao St. Heping Dist.,Shenyang,,No.36 Sanhao St. Heping Dist.,China,+86 2483956408,GENERAL MEDICAL & SURGICAL HOSPITALS,"478,400,000"
25485834,,Affiliated Shuguang Hospital of Shanghai Traditional Chinese Medicine University,No.185 Pu'an Rd.,Shanghai,,No.185 Pu'an Rd.,China,+86 2151328888,GENERAL MEDICAL & SURGICAL HOSPITALS,"249,600,000"
25204191,,Affiliated Tumour Hospital of Xinjiang Medical University,No.789 Suzhou East St. Xinshi Dist.,Wulumuqi,,No.789 Suzhou East St. Xinshi Dist.,China,+86 9917968088,GENERAL MEDICAL & SURGICAL HOSPITALS,"104,000,000"
13612203,,Affiliated Weichang Gangmen Hospital Zhongshan University Sixth Hospital of Sun Yat-Sen University,No.26 Second Cross Rd. Yuancun,Guangzhou,,No.26 Second Cross Rd. Yuancun,China,+86 2038254188,"SPECIALTY HOSPITALS, EXC PSYCHIATRIC","111,696,000"
13664503,,Agape Package Manufacturing,Block B1 Dong Kai Property Park B Area Songjiang Export Proce,Shanghai,,Block B1 Dong Kai Property Park B Area Songjiang Export Proce,China,+86 2157856600,"ELECTRONIC COMPONENTS, NEC","208,000,000"
25703115,,Agri-Star,No.173 Jiwang Hwy Lixia District,Jinan,,No.173 Jiwang Hwy Lixia District,China,+86 53188199999,"FERTILIZERS, MIXING ONLY","270,400,000"
14402526,,Agricultural Bank of China Guang'an Branch,No.138 Jian'an Middle Rd.,Guangan,,No.138 Jian'an Middle Rd.,China,+86 8262332725,NATIONAL COMMERCIAL BANKS,"208,000,000"
13694766,,Agricultural Development Bank of China,No.2a Yuetan St. Xicheng Dist.,Beijing,,No.2a Yuetan St. Xicheng Dist.,China,+86 1068081534,NATIONAL COMMERCIAL BANKS,"166,400,000"
25618117,,Ahcof Industrial Development,Sheng'an Plaza No.389 399 Jinzhai Rd.,Hefei,,Sheng'an Plaza No.389 399 Jinzhai Rd.,China,+86 5512831003,"SHORTENING, MARGARINE, EDIBLE OILS, NEC","343,388,626"
13660966,,Ahcof International Development,15/f Sunon Plaza No. 389 399 Jinzhai Road,Hefei,,15/f Sunon Plaza No. 389 399 Jinzhai Road,China,+86 5512831079,"GROCERIES & RELATED PRODUCTS, NEC","484,439,168"
25555467,,Ai'ande Jiyan Trade,Room 101 No.1 Lane 289 Bisheng Road,Shanghai,,Room 101 No.1 Lane 289 Bisheng Road,China,+86 2133932340,"PROFESSIONAL EQUIPMENT & SUPPLIES, NEC","312,208,000"
14347102,,Ai'erfu Lube,No.192 Dongjiang Avenue Economic Technology Development Zone,Guangzhou,,No.192 Dongjiang Avenue Economic Technology Development Zone,China,+86 2082223366,LUBRICATING OILS & GREASES,"125,503,154"
25522002,,Ai'eryidi Electronics Factory,No. 872 Longhua Dong Lu,Shanghai,,No. 872 Longhua Dong Lu,China,+86 2163048975,"ELECTRONIC COMPONENTS, NEC","208,000,000"
13650078,,Aiborui Management Consulting,2504 Bao'an Mansion No.800 Dongfang Road,Shanghai,,2504 Bao'an Mansion No.800 Dongfang Road,China,+86 2168763630,MANAGEMENT SERVICES,"156,208,000"
25244806,,Aidehua Heavy Industry,Changbo Industry Park Yinyang Town,Qidong,,Changbo Industry Park Yinyang Town,China,+86 51383716868,CONSTRUCTION MACHINERY & EQUIPMENT,"104,000,000"
13552298,,Aidejibaiyun Electronic,Building D 2 4/f Building C Building B Building A Yixi Baiy,Shenzhen,,Building D 2 4/f Building C Building B Building A Yixi Baiy,China,+86 75513715359251,"AUDIO-VIDEO EQUIPMENT, HOUSEHOLD","145,600,000"
25503240,,Aidela Carbon Fibre Products,No.230 Xinhua Road Xinxiangzhou District,Zhuhai,,No.230 Xinhua Road Xinxiangzhou District,China,+86 7568637217,CARBON & GRAPHITE PRODUCTS,"124,800,000"
18499519,,Aidun Vehicles Products,60 Nanshan R Rongcheng District Weihai Shandong Province,Weihai,,60 Nanshan R Rongcheng District Weihai Shandong Province,China,+86 6317571713,"MOTORCYCLES, BICYCLES & PARTS","120,432,000"
25569169,,Aifu Ti'en Garments,Sishili Village Sanshilipu Town Jinzhou District,Dalian,,Sishili Village Sanshilipu Town Jinzhou District,China,+86 41187356492,"SUITS, COATS & OVERCOATS, MEN'S & BOYS'","110,240,000"
25491361,,Aifubi Cultural and Educational Products,Building 5 Area 87 Pinghu Village Pinghu Town Longgang Distr,Shenzhen,,Building 5 Area 87 Pinghu Village Pinghu Town Longgang Distr,China,+86 75584674703,STATIONERY & OFFICE SUPPLIES,"133,536,000"
13660388,,AIG Industry,No.309 Haizhongmen Street,Nanjing,,No.309 Haizhongmen Street,China,+86 2552781372,"GASKETS, PACKING & SEALING DEVICES","270,400,000"
13670137,,Aigo Digital Technology,10 11/f Ideal Plaza No.58 Beisihuan Rd. Haidian Dist.,Beijing,,10 11/f Ideal Plaza No.58 Beisihuan Rd. Haidian Dist.,China,+86 1062606409,"PHYSICAL & BIOLOGICAL RESEARCH, COMMRCL","395,200,000"
13665516,,Aihua Holding,17/f Xintaizhou Mansion Shifu Avenue Jiaojiang District,Taizhou,,17/f Xintaizhou Mansion Shifu Avenue Jiaojiang District,China,+86 57688551788,"HOLDING COMPANIES, NEC","210,774,799"
13552705,,Aijinuo Office Furniture,Rm.1212 Jinmao Mansion Nanchang Rd.,Luoyang,,Rm.1212 Jinmao Mansion Nanchang Rd.,China,+86 37965198312,FURNITURE,"156,416,000"
13550744,,Aile Garments Shoes,No.26 Gouxi Industrial Zone Chendai Town,Jinjiang,,No.26 Gouxi Industrial Zone Chendai Town,China,+86 59585126643,"FOOTWEAR, EXC RUBBER, NEC","344,656,000"
25494786,,Aile Sports Products,No.26 Gouxi Gongye Road Chendai Town,Jinjiang,,No.26 Gouxi Gongye Road Chendai Town,China,+86 59585187777,"FOOTWEAR, EXC RUBBER, NEC","416,000,000"
25715366,,Ailipu Guangzhou Pump Industry,1603 No.868 West Of Huangpu Avenue Tianhe District,Guangzhou,,1603 No.868 West Of Huangpu Avenue Tianhe District,China,+86 2085270976,"COMMERCIAL PRINTING, NEC","156,416,000"
13547107,,Aima Plastic Products Factory,No.1 Building Baihuiwei Industrial Zone Huanggekeng Henggang,Shenzhen,,No.1 Building Baihuiwei Industrial Zone Huanggekeng Henggang,China,+86 75589625977,SYNTHETIC RUBBER,"156,416,000"
25462978,,Aipu Electromechanical Development,No.16 Nenjiang Road Beilun District,Ningbo,,No.16 Nenjiang Road Beilun District,China,+86 57486829753,"METAL PRODUCTS, FABRICATED, NEC","104,000,000"
25492136,,Aipu Kesi Resistance and Capacitance,Nanxiang Road Hongqi Town Jinwan District,Zhuhai,,Nanxiang Road Hongqi Town Jinwan District,China,+86 7567792070,ELECTRONIC CAPACITORS,"208,000,000"
25551803,,Aipu Pingguo Leather Clothing Manufacturing Factory,No.3 Lane 424 Changdai Rd.,Haining,,No.3 Lane 424 Changdai Rd.,China,+86 57387369028,FUR GOODS,"156,416,000"
13546070,,Aircom International Pte. Ltd Shanghai Representative Office,E 347/f Beihai Mansion No.859 Tianyaoqiao Road,Shanghai,,E 347/f Beihai Mansion No.859 Tianyaoqiao Road,China,+86 2162792779,"BUSINESS CONSULTING SERVICES, NEC","104,000,000"
27937030,,Airmedia,17/f Sky Plaza No.46 Dongzhimenwai St. Dongcheng District,Beijing,,17/f Sky Plaza No.46 Dongzhimenwai St. Dongcheng District,China,+86 1084386868,ADVERTISING AGENCIES,"230,505,000"
14392026,,Aisha Toys,No. 189 Lianyou Rd. Zhudi Town Minhang Dist. Shanghai,Shanghai,,No. 189 Lianyou Rd. Zhudi Town Minhang Dist. Shanghai,China,+86 2162215223,DOLLS & STUFFED TOYS,"145,600,000"
